rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1582,g_10581473_1076,-0.050701,-0.386588,7.959613,9.388961,-15.398176,6.60562
1592,g_10581473_1076,-0.053617,-0.382215,7.979533,10.088961,-16.028175,5.83562
1602,g_10581473_1076,-0.056532,-0.397762,7.970788,9.94896,-18.338177,5.97562
1612,g_10581473_1076,-0.057503,-0.382215,7.972731,10.018961,-17.358175,6.045619
1621,g_10581473_1076,-0.04973,-0.388045,7.963014,10.438961,-16.938175,5.13562
1631,g_10581473_1076,-0.0473,-0.3793,7.968359,9.738961,-16.098177,6.53562
1641,g_10581473_1076,-0.04973,-0.376385,7.974188,10.99896,-17.148176,5.69562
1651,g_10581473_1076,-0.050701,-0.39096,7.973702,10.228961,-17.638176,5.55562
1661,g_10581473_1076,-0.052159,-0.391446,7.970788,10.36896,-16.238176,5.90562
1671,g_10581473_1076,-0.057503,-0.398734,7.973217,9.878961,-16.518177,5.62562
1680,g_10581473_1076,-0.061876,-0.3793,7.988764,10.088961,-17.778175,6.11562
1690,g_10581473_1076,-0.05556,-0.380757,7.972245,11.068961,-17.638176,6.95562
1700,g_10581473_1076,-0.059933,-0.384644,7.990221,10.018961,-17.988176,6.045619
1710,g_10581473_1076,-0.050701,-0.37687,7.970301,9.458961,-17.148176,6.045619
1720,g_10581473_1076,-0.051673,-0.382215,7.973217,10.298961,-17.078176,5.55562
1730,g_10581473_1076,-0.051187,-0.383672,7.976132,10.018961,-16.658176,5.62562
1739,g_10581473_1076,-0.042928,-0.388531,7.97176,9.668961,-16.658176,5.13562
1749,g_10581473_1076,-0.048758,-0.378814,7.968844,11.138961,-17.778175,6.045619
1759,g_10581473_1076,-0.060419,-0.384644,7.98099,11.838961,-19.248177,6.18562
1769,g_10581473_1076,-0.045843,-0.378328,7.971273,10.57896,-19.318176,5.90562
1779,g_10581473_1076,-0.061876,-0.38513,7.985363,8.548961,-16.798176,5.41562
1788,g_10581473_1076,-0.051673,-0.396791,8.009655,12.678961,-15.118176,5.13562
1798,g_10581473_1076,-0.044871,-0.386102,8.008198,11.138961,-5.528176,5.83562
1808,g_10581473_1076,-0.042442,-0.39339,8.028604,3.298961,-0.208176,6.46562
1818,g_10581473_1076,-0.064305,-0.400191,7.929976,-1.881039,-13.228176,6.53562
