rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1762,g_2542688_8606,-0.616832,0.063928,7.984656,13.23,-19.040001,8.05
1772,g_2542688_8606,-0.609512,0.068808,8.003688,12.11,-19.809999,7.14
1782,g_2542688_8606,-0.61,0.077104,7.978312,12.25,-19.110001,8.12
1791,g_2542688_8606,-0.612928,0.065392,7.989048,12.18,-18.83,8.19
1801,g_2542688_8606,-0.599752,0.061488,7.986608,12.18,-18.9,8.19
1811,g_2542688_8606,-0.58804,0.069296,7.975384,12.46,-19.25,7.77
1821,g_2542688_8606,-0.600728,0.059536,7.98856,12.46,-19.32,7.07
1830,g_2542688_8606,-0.601704,0.062464,7.986608,11.69,-19.6,7.21
1840,g_2542688_8606,-0.596336,0.066368,7.990024,12.95,-19.389999,7.07
1850,g_2542688_8606,-0.599752,0.060512,7.979288,12.25,-18.129999,6.3
1859,g_2542688_8606,-0.603656,0.057096,7.984168,11.76,-19.25,7.63
1869,g_2542688_8606,-0.597312,0.055632,8.000272,11.48,-18.76,8.12
1879,g_2542688_8606,-0.610488,0.054656,7.9788,12.6,-20.23,7.35
1889,g_2542688_8606,-0.61488,0.064904,7.986608,13.37,-19.110001,7.84
1899,g_2542688_8606,-0.611952,0.075152,7.977336,12.32,-18.690001,7.7
1908,g_2542688_8606,-0.609024,0.055632,7.98124,11.83,-19.040001,7.42
1918,g_2542688_8606,-0.597312,0.067832,7.989048,12.67,-19.040001,8.19
1928,g_2542688_8606,-0.5978,0.060512,7.973432,12.81,-18.969999,7.35
1938,g_2542688_8606,-0.599264,0.077592,7.997832,11.9,-19.809999,7.28
1948,g_2542688_8606,-0.60268,0.064904,7.9788,12.32,-18.83,7.84
1957,g_2542688_8606,-0.618784,0.061,7.98368,11.83,-19.110001,6.79
1967,g_2542688_8606,-0.60024,0.060512,7.993928,12.67,-19.6,7.49
1977,g_2542688_8606,-0.608048,0.060512,7.985144,11.76,-19.18,8.19
1987,g_2542688_8606,-0.596336,0.055144,7.999296,12.25,-19.530001,7.63
1997,g_2542688_8606,-0.595848,0.066856,7.983192,12.04,-19.110001,7.14
2006,g_2542688_8606,-0.601216,0.050264,7.979288,11.97,-20.09,6.65
