rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2172,g_2542688_8606,-0.605608,0.069784,7.987096,13.86,-18.200001,7.77
2182,g_2542688_8606,-0.610488,0.072224,7.989048,12.25,-19.74,7.28
2191,g_2542688_8606,-0.604144,0.057584,7.984168,14.14,-19.6,6.58
2201,g_2542688_8606,-0.615856,0.074664,7.982704,12.6,-18.549999,7.14
2211,g_2542688_8606,-0.605608,0.048312,8.001248,12.25,-19.040001,7.91
2221,g_2542688_8606,-0.601216,0.064904,7.974408,11.55,-19.459999,6.44
2230,g_2542688_8606,-0.611952,0.058072,7.972944,11.76,-19.950001,7.49
2240,g_2542688_8606,-0.596336,0.072712,7.972944,12.46,-19.6,7.14
2250,g_2542688_8606,-0.615856,0.065392,7.990024,12.95,-19.040001,6.58
2260,g_2542688_8606,-0.609024,0.072224,7.9788,12.67,-19.74,7.35
2270,g_2542688_8606,-0.608048,0.071248,7.97148,12.18,-19.040001,7.7
2279,g_2542688_8606,-0.610976,0.066856,7.970016,12.74,-20.09,6.86
2289,g_2542688_8606,-0.622688,0.055632,7.99344,11.9,-19.950001,7.28
2299,g_2542688_8606,-0.609024,0.059536,7.977336,11.9,-19.530001,7.56
2309,g_2542688_8606,-0.607072,0.061976,7.9788,12.67,-19.530001,7.56
2319,g_2542688_8606,-0.5978,0.062952,7.989048,12.67,-18.9,7.0
2328,g_2542688_8606,-0.59536,0.045872,7.992464,12.46,-19.459999,7.14
2338,g_2542688_8606,-0.612928,0.071736,8.001248,13.23,-19.6,7.77
2348,g_2542688_8606,-0.608048,0.063928,7.984168,12.88,-19.67,7.0
2358,g_2542688_8606,-0.599752,0.062952,7.996856,12.6,-19.25,6.58
2367,g_2542688_8606,-0.607072,0.054656,7.959768,12.25,-19.530001,7.35
2377,g_2542688_8606,-0.600728,0.072712,7.97636,11.76,-19.879999,7.21
2387,g_2542688_8606,-0.5978,0.062464,7.962696,11.83,-18.83,7.42
2397,g_2542688_8606,-0.606584,0.066856,7.987584,11.27,-18.76,7.35
2407,g_2542688_8606,-0.61488,0.066368,7.974896,11.83,-19.18,7.21
2416,g_2542688_8606,-0.610976,0.064416,7.965136,11.62,-17.709999,7.28
