rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
937,g_9578467_3374,-0.11532,-0.633401,7.942122,4.908961,-9.098175,5.55562
947,g_9578467_3374,-0.123579,-0.625141,7.945037,9.738961,-15.818176,6.60562
957,g_9578467_3374,-3.954044,11.268539,-15.889452,1034.749023,-1789.758179,-636.204407
967,g_9578467_3374,15.677816,-10.635656,2.662844,2105.118896,704.621826,-33.504383
977,g_9578467_3374,-2.28271,0.694435,3.240523,-47.17104,-229.038177,28.02562
987,g_9578467_3374,0.427864,1.181746,8.811313,61.188961,-6.158176,-1.02438
996,g_9578467_3374,0.401628,0.31547,8.267644,-118.081039,-6.718175,13.11562
1006,g_9578467_3374,0.638238,0.527302,8.524174,-329.621033,47.531822,25.715618
1016,g_9578467_3374,0.508515,0.361626,8.859412,-531.641052,96.53183,34.325619
1026,g_9578467_3374,0.572648,0.311097,9.110112,-727.71106,212.031815,36.915619
1035,g_9578467_3374,0.503171,-0.124227,9.146065,-870.511047,326.341827,49.655621
1045,g_9578467_3374,0.284051,-0.925399,8.84921,-781.051086,455.28183,54.765617
1055,g_9578467_3374,0.043554,-1.588102,7.728833,-130.611038,629.721863,50.915619
1065,g_9578467_3374,0.27482,1.715212,5.52306,-1104.380981,745.991821,97.88562
1075,g_9578467_3374,0.696055,-0.713567,5.134864,-736.671082,811.091858,-6.62438
1085,g_9578467_3374,-0.276137,-0.839888,8.233633,-367.211029,505.051819,-50.234383
1095,g_9578467_3374,-0.8475,-0.970583,7.569959,-238.621033,110.46183,-61.854382
1104,g_9578467_3374,-0.074022,-1.00022,7.046209,120.478966,-50.958176,-35.674381
1114,g_9578467_3374,-0.264963,-0.828714,8.194765,220.578964,-135.378174,1.355619
1124,g_9578467_3374,-0.104631,-0.760694,8.015486,164.648956,-150.498184,10.87562
1134,g_9578467_3374,-0.11532,-0.687331,8.063585,131.118958,-124.10817,14.79562
1144,g_9578467_3374,-0.150787,-0.702878,7.999938,97.168961,-119.908173,15.42562
1154,g_9578467_3374,-0.106089,-0.698505,7.850782,104.798965,-125.858177,9.685619
1164,g_9578467_3374,-0.118721,-0.672755,7.902768,129.438965,-122.428169,5.065619
1174,g_9578467_3374,-0.071593,-0.627085,8.097595,108.648964,-81.338173,2.615619
1183,g_9578467_3374,-0.000173,-0.588702,8.17193,31.018961,-16.098177,2.685619
1193,g_9578467_3374,-0.054102,-0.618825,8.02083,-41.571041,49.701824,2.545619
1203,g_9578467_3374,-0.036126,-0.633887,8.027632,-79.091034,82.741829,1.00562
1213,g_9578467_3374,-0.118235,-0.679557,7.953783,-90.921036,84.421829,1.845619
1223,g_9578467_3374,-0.139613,-0.712595,7.877018,-71.601036,51.241825,3.105619
1232,g_9578467_3374,-0.148358,-0.725713,7.807541,-11.121039,5.181825,5.83562
1242,g_9578467_3374,-0.145443,-0.717453,7.860499,28.918962,-42.488174,8.28562
1252,g_9578467_3374,-0.134268,-0.589674,7.911514,58.87896,-74.688171,8.77562
1262,g_9578467_3374,-0.096372,-0.688302,7.972245,68.188965,-79.868172,9.82562
1272,g_9578467_3374,-0.091027,-0.671783,7.990707,52.368961,-61.038177,8.42562
1282,g_9578467_3374,-0.077909,-0.652835,8.028118,23.248962,-32.688175,7.37562
1292,g_9578467_3374,-0.080339,-0.664981,7.971273,1.478961,-5.178175,4.99562
1301,g_9578467_3374,-0.094914,-0.670326,7.98099,-8.881039,10.081824,3.735619
1311,g_9578467_3374,-0.11532,-0.684415,7.927547,-10.42104,10.011824,2.47562
