rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1262,g_2169473_5119,-0.654896,0.179584,8.00076,10.64,-19.74,6.86
1272,g_2169473_5119,-0.645136,0.181536,7.980752,14.07,-18.83,7.42
1282,g_2169473_5119,-0.65392,0.165432,7.990024,12.18,-19.67,8.05
1292,g_2169473_5119,-0.661728,0.170312,7.985632,12.32,-19.950001,6.51
1301,g_2169473_5119,-0.643672,0.171776,7.98612,13.23,-18.76,8.26
1311,g_2169473_5119,-0.657824,0.17812,7.988072,11.9,-19.18,7.42
1321,g_2169473_5119,-0.65636,0.176168,7.980264,12.6,-19.879999,7.14
1331,g_2169473_5119,-0.665144,0.181048,7.973432,12.88,-19.879999,7.98
1340,g_2169473_5119,-0.640744,0.174216,8.002224,13.58,-19.18,6.93
1350,g_2169473_5119,-0.652456,0.169824,7.985632,13.79,-19.530001,7.49
1360,g_2169473_5119,-0.644648,0.17324,7.977336,12.81,-19.67,7.42
1370,g_2169473_5119,-0.650504,0.171288,7.994416,12.39,-19.67,7.7
1379,g_2169473_5119,-0.648552,0.174216,7.985632,11.41,-18.549999,7.56
1389,g_2169473_5119,-0.65392,0.182024,7.974408,12.74,-19.74,7.42
1399,g_2169473_5119,-0.651968,0.17812,7.975384,11.48,-19.25,7.21
1409,g_2169473_5119,-0.658312,0.16104,7.995392,13.09,-19.32,6.72
1419,g_2169473_5119,-0.654408,0.169336,7.98612,13.65,-18.620001,7.77
1428,g_2169473_5119,-0.667096,0.174216,7.978312,12.53,-19.040001,7.49
1438,g_2169473_5119,-0.645136,0.173728,7.997832,11.83,-19.74,7.21
1448,g_2169473_5119,-0.655872,0.17324,7.991976,11.69,-19.879999,6.72
1458,g_2169473_5119,-0.65636,0.17812,7.98612,11.55,-19.6,7.14
1468,g_2169473_5119,-0.663192,0.182024,7.989536,12.95,-18.969999,7.56
1477,g_2169473_5119,-0.659776,0.175192,7.992464,12.39,-19.25,7.14
1487,g_2169473_5119,-0.64416,0.166896,7.985632,12.74,-19.389999,7.91
1497,g_2169473_5119,-0.659776,0.186416,7.9788,12.6,-19.040001,7.14
