rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3550,g_10705168_3646,-0.031753,-0.455579,7.974675,10.78896,-19.458176,5.97562
3560,g_10705168_3646,-0.03564,-0.473555,7.855155,11.278961,-18.898176,7.44562
3570,g_10705168_3646,-0.035154,-0.465296,7.964471,10.718961,-18.758177,7.23562
3580,g_10705168_3646,-0.047786,-0.459951,7.960585,10.648961,-16.588177,6.39562
3590,g_10705168_3646,-0.027381,-0.454607,7.985849,9.178961,-15.468176,6.46562
3599,g_10705168_3646,-0.06382,-0.459466,7.961071,8.968961,-13.998177,6.045619
3609,g_10705168_3646,-0.038555,-0.458008,7.964958,10.298961,-15.468176,6.46562
3619,g_10705168_3646,-0.048272,-0.469668,7.960099,11.278961,-18.548176,6.32562
3629,g_10705168_3646,-0.038555,-0.462381,7.95767,11.558961,-20.158176,6.46562
3638,g_10705168_3646,-0.030781,-0.47064,7.946981,10.648961,-16.308176,6.045619
3648,g_10705168_3646,-0.034668,-0.454121,7.97176,10.298961,-14.698175,6.18562
3658,g_10705168_3646,-0.046815,-0.472584,7.974675,10.298961,-15.608175,6.045619
3668,g_10705168_3646,-0.0439,-0.467725,7.970301,9.668961,-15.468176,5.97562
3678,g_10705168_3646,-0.033697,-0.45072,7.944552,10.78896,-15.958176,6.46562
3688,g_10705168_3646,-0.048272,-0.466267,7.964471,10.438961,-18.828176,6.18562
3697,g_10705168_3646,-0.033697,-0.455093,7.98099,12.048961,-18.758177,6.67562
3707,g_10705168_3646,-0.038069,-0.459951,7.97516,10.36896,-16.518177,7.37562
3717,g_10705168_3646,-0.021064,-0.472098,7.984877,9.388961,-13.928177,5.76562
3727,g_10705168_3646,-0.035154,-0.446833,7.99508,10.928961,-16.518177,6.18562
3737,g_10705168_3646,-0.034182,-0.462866,7.861471,10.088961,-18.758177,7.02562
3747,g_10705168_3646,-0.04973,-0.458494,7.929004,10.78896,-19.388176,6.18562
3757,g_10705168_3646,-0.027381,-0.464324,7.927061,8.898961,-15.958176,5.41562
