rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3163,g_1956023_5640,-0.546102,0.337451,7.922133,9.865524,-17.654976,6.97438
3173,g_1956023_5640,9.403907,-7.661927,-1.878535,-793.104492,-1926.204956,164.824387
3183,g_1956023_5640,-2.30133,15.842125,4.072754,-1372.844482,337.735016,90.624374
3193,g_1956023_5640,-1.27777,0.76947,8.699379,153.435532,-262.374969,41.20438
3203,g_1956023_5640,-0.249847,0.653101,8.192206,-110.254478,10.065023,5.22438
3212,g_1956023_5640,-0.264393,1.456045,8.748351,-767.624512,78.385017,-5.065619
3222,g_1956023_5640,-0.729383,2.116437,8.966543,-1055.044434,57.525024,-11.855619
3232,g_1956023_5640,-0.164025,2.771496,8.121415,-1032.784546,202.915024,154.884384
3242,g_1956023_5640,0.437214,-2.133929,7.320895,423.635498,453.515015,230.48439
3252,g_1956023_5640,-0.29106,-6.338233,7.401868,839.36554,395.415039,-94.665627
3262,g_1956023_5640,-0.796779,0.604614,8.723139,692.995483,287.825043,-36.145618
3271,g_1956023_5640,-0.516525,1.17676,5.176802,228.405533,84.335022,-53.22562
3281,g_1956023_5640,-0.892299,0.471275,8.600951,-322.494476,-47.474976,18.38438
3291,g_1956023_5640,-0.510221,0.249689,7.424172,90.225517,-28.364975,4.59438
3301,g_1956023_5640,-0.552405,0.452365,8.313423,-9.804476,24.345024,4.38438
3311,g_1956023_5640,-0.531071,0.392726,7.702003,7.345524,-35.294975,7.814381
3320,g_1956023_5640,-0.545132,0.349573,8.019108,19.245523,-5.404976,5.08438
3330,g_1956023_5640,-0.559193,0.367998,7.893526,1.955524,-20.034975,6.76438
3340,g_1956023_5640,-0.529131,0.345694,7.816432,13.575524,-10.934977,5.15438
3350,g_1956023_5640,-0.545132,0.377695,7.948802,8.185524,-16.954975,6.55438
3360,g_1956023_5640,-0.513616,0.358785,7.878495,11.895524,-13.314976,5.85438
3369,g_1956023_5640,-0.532525,0.358785,7.91777,9.725524,-16.394976,5.15438
3379,g_1956023_5640,-0.530101,0.355876,7.923588,10.845524,-14.644976,5.57438
3389,g_1956023_5640,-0.548041,0.374301,7.941043,9.375525,-17.444975,6.48438
3399,g_1956023_5640,-0.517979,0.354421,7.895466,10.915524,-12.964975,6.27438
3408,g_1956023_5640,-0.536404,0.352482,7.91777,9.235524,-15.694975,5.78438
