rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3088,g_8941490_5464,-0.380596,-0.164553,7.964958,8.898961,-18.478176,6.60562
3098,g_8941490_5464,-14.000026,16.070223,-15.889452,1886.369019,-2265.408203,-437.824371
3108,g_8941490_5464,10.075933,-14.635198,6.987907,-1061.610962,-50.328175,-953.09436
3118,g_8941490_5464,-10.358072,8.263053,4.451755,923.658936,-420.768188,143.735626
3127,g_8941490_5464,0.374906,2.247221,8.736005,-127.601036,26.251823,11.29562
3137,g_8941490_5464,0.151899,2.725301,10.049266,-1300.661011,187.251816,37.825619
3147,g_8941490_5464,-0.399544,2.210297,9.00031,-1405.591064,393.471832,42.72562
3157,g_8941490_5464,0.177649,1.688005,10.52443,-1522.630981,805.981873,168.935623
3167,g_8941490_5464,1.054128,-2.449033,7.814829,-2094.740967,1097.951904,102.925621
3176,g_8941490_5464,-1.54227,0.463655,1.161072,-2031.041016,982.451843,15.35562
3186,g_8941490_5464,-0.253788,-0.809766,5.116887,-797.151062,612.78186,34.325619
3196,g_8941490_5464,0.507544,-1.31651,7.506798,226.31897,48.371822,-57.584381
3206,g_8941490_5464,-0.38594,-0.488131,7.245895,537.188904,-276.98819,-6.06438
3216,g_8941490_5464,-0.771707,-0.036288,8.463442,638.05896,-409.148193,16.055618
3226,g_8941490_5464,-0.094914,0.157568,9.665442,234.298965,-188.508179,32.715618
3236,g_8941490_5464,-0.240184,-0.069811,8.096137,-175.971039,22.331823,32.505619
3246,g_8941490_5464,-0.478738,-0.270469,7.523803,-35.971039,0.141824,23.685619
3256,g_8941490_5464,-0.460276,-0.075642,8.144722,-4.401039,-62.368176,12.13562
3266,g_8941490_5464,-0.375251,-0.124713,7.886735,-26.381039,-57.958176,14.65562
3276,g_8941490_5464,-0.264963,-0.163095,8.012571,55.938961,9.731825,3.525619
3286,g_8941490_5464,-0.377681,-0.105765,8.10634,12.398961,48.511826,-6.41438
3295,g_8941490_5464,-0.387883,-0.155322,7.877018,-19.731039,17.431824,-5.92438
3305,g_8941490_5464,-0.344157,-0.184959,7.873131,26.468962,-17.288176,2.96562
3315,g_8941490_5464,-0.358246,-0.119368,8.058241,3.648961,-24.428177,8.49562
3325,g_8941490_5464,-0.354845,-0.147062,7.976132,5.398961,-26.318176,9.82562
3335,g_8941490_5464,-0.363105,-0.138803,7.945523,4.138961,-35.978176,11.15562
3344,g_8941490_5464,-0.375737,-0.155322,7.918315,7.428961,-29.118176,7.79562
3354,g_8941490_5464,-0.363105,-0.158723,7.966415,11.90896,-13.858175,6.32562
