rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1469,g_6125265_5826,-0.286944,-0.246928,8.007592,12.6,-19.18,6.72
1478,g_6125265_5826,-0.2806,-0.249856,8.004664,12.11,-19.6,6.58
1488,g_6125265_5826,-0.273768,-0.252784,7.999784,13.23,-17.99,5.88
1498,g_6125265_5826,-0.282552,-0.242536,8.014912,10.57,-20.65,5.95
1508,g_6125265_5826,-0.286944,-0.253272,8.007592,9.38,-20.370001,7.98
1518,g_6125265_5826,-0.284504,-0.263032,7.990512,11.06,-19.25,6.58
1528,g_6125265_5826,-0.281576,-0.249368,7.999784,11.76,-19.530001,6.93
1538,g_6125265_5826,-0.284992,-0.253272,8.001248,15.05,-17.15,7.84
1548,g_6125265_5826,-0.299144,-0.24644,8.013936,14.77,-17.08,6.65
1557,g_6125265_5826,-0.295728,-0.24888,8.001736,13.86,-18.9,7.35
1567,g_6125265_5826,-0.281576,-0.257664,7.994904,13.93,-18.059999,7.49
1577,g_6125265_5826,-0.27572,-0.244488,8.007104,11.97,-19.459999,6.51
1587,g_6125265_5826,-0.290848,-0.248392,8.013448,11.76,-19.6,6.16
1597,g_6125265_5826,-0.28304,-0.256688,7.99344,11.9,-18.76,6.79
1606,g_6125265_5826,-0.283528,-0.244488,8.011496,12.88,-19.879999,6.37
1616,g_6125265_5826,-0.277672,-0.259128,8.00076,13.3,-18.129999,7.07
1626,g_6125265_5826,-0.28304,-0.254248,8.011496,13.51,-17.92,7.07
1636,g_6125265_5826,-0.2806,-0.245464,8.006616,12.67,-20.09,6.37
1646,g_6125265_5826,-0.276696,-0.254248,8.00808,12.53,-19.18,6.65
1656,g_6125265_5826,-0.279136,-0.251808,7.998808,11.69,-19.32,7.35
1665,g_6125265_5826,-0.274256,-0.247904,8.000272,10.29,-20.299999,6.37
1675,g_6125265_5826,-0.288408,-0.237168,8.006128,11.62,-20.58,7.0
1685,g_6125265_5826,-0.280112,-0.250832,8.006616,11.2,-19.530001,7.14
1695,g_6125265_5826,-0.286456,-0.248392,7.996856,11.76,-19.6,7.28
1705,g_6125265_5826,-0.289384,-0.257176,8.009056,11.9,-19.389999,6.44
1715,g_6125265_5826,-0.288896,-0.24888,7.996856,11.69,-19.389999,7.0
