rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
440,g_12727596_3605,-0.273708,0.200323,7.982934,280.56897,-217.838181,-10.40438
450,g_12727596_3605,0.424463,0.671114,8.284163,47.46896,-171.988174,11.08562
460,g_12727596_3605,0.213117,0.424787,7.892079,62.098961,-130.548187,9.61562
469,g_12727596_3605,0.150442,0.473372,7.904712,69.448967,-106.748169,12.765619
479,g_12727596_3605,0.187852,0.494264,7.991679,-51.161041,-45.638176,20.185619
489,g_12727596_3605,0.241782,0.579774,7.857098,-90.571037,47.461823,26.415619
499,g_12727596_3605,0.217004,0.456367,7.77839,-267.671051,166.601822,43.63562
508,g_12727596_3605,0.144126,0.207611,8.040264,-268.791046,193.621826,44.125618
518,g_12727596_3605,5.283964,3.512868,-15.889452,-2248.950928,280.071808,548.195618
527,g_12727596_3605,-10.126321,-1.279585,15.936833,1289.968994,-306.248169,-121.214378
537,g_12727596_3605,6.353812,-0.41671,-6.826351,-2290.811035,236.041824,260.775635
547,g_12727596_3605,-1.108889,-0.437602,10.117286,514.088928,-11.758175,54.27562
557,g_12727596_3605,0.054729,-0.117911,9.115943,-189.131042,99.331825,50.915619
567,g_12727596_3605,-0.733811,-0.484244,9.727631,-45.21104,162.681824,55.185619
577,g_12727596_3605,-0.936411,-1.195047,10.17413,339.998962,99.331825,49.515617
586,g_12727596_3605,-2.322064,-2.020511,10.497708,1086.198975,-505.258179,-38.824383
596,g_12727596_3605,0.564388,0.429645,10.932547,1018.928955,-1098.228149,-102.664375
606,g_12727596_3605,1.633265,0.874201,4.885136,773.228943,-974.328125,-66.894379
616,g_12727596_3605,0.292311,-0.169897,2.141524,255.088959,-331.378174,-79.214378
625,g_12727596_3605,-0.030296,0.652652,3.787594,-600.241089,330.891815,-75.014374
635,g_12727596_3605,0.399684,1.950851,9.304453,-417.121033,377.301819,19.835619
645,g_12727596_3605,-0.078395,-0.831143,11.657926,-248.421036,34.651825,1.77562
655,g_12727596_3605,-0.034668,0.13036,8.577618,268.388977,-242.688187,-9.42438
664,g_12727596_3605,0.037238,0.259111,6.441808,89.538963,-120.748169,-0.954381
674,g_12727596_3605,0.220404,0.163398,7.94358,-113.251038,57.751823,9.055619
684,g_12727596_3605,0.054243,0.027845,8.625232,-32.051041,-15.958176,5.13562
694,g_12727596_3605,0.033351,0.125987,7.797338,67.55896,-61.878178,4.85562
703,g_12727596_3605,0.100399,0.108011,7.923174,-10.911039,-5.598176,5.97562
713,g_12727596_3605,0.047441,0.1221,8.104882,17.648962,-17.358175,6.18562
723,g_12727596_3605,0.048898,0.123072,7.942608,18.628962,-27.858175,6.39562
