rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
22,g_1403926_9957,-0.567056,0.112728,7.999296,12.74,-18.48,7.77
32,g_1403926_9957,-0.557784,0.098576,7.999784,12.67,-19.18,7.42
42,g_1403926_9957,-0.569984,0.11224,8.023696,13.02,-18.9,7.63
52,g_1403926_9957,-0.569984,0.117608,8.01052,12.67,-19.040001,8.47
61,g_1403926_9957,-0.5612,0.115656,7.991488,12.04,-18.059999,7.14
71,g_1403926_9957,-0.568032,0.103944,8.002712,12.74,-19.530001,7.0
81,g_1403926_9957,-0.556808,0.11224,8.004176,13.58,-19.18,8.19
91,g_1403926_9957,-0.569496,0.10736,8.003688,12.95,-18.690001,7.28
101,g_1403926_9957,-0.567056,0.105896,8.003688,12.25,-18.9,8.05
110,g_1403926_9957,-0.560712,0.101504,7.997344,13.51,-18.76,6.93
120,g_1403926_9957,-0.55388,0.113704,8.000272,11.76,-20.02,7.49
130,g_1403926_9957,-0.569008,0.113704,8.012472,11.48,-19.459999,7.49
140,g_1403926_9957,-0.562664,0.106872,8.00076,12.18,-20.370001,7.77
150,g_1403926_9957,-0.572912,0.11956,8.004664,12.81,-19.18,7.98
159,g_1403926_9957,-0.556808,0.11224,7.992464,13.16,-19.040001,7.28
169,g_1403926_9957,-0.56364,0.106872,8.018816,11.76,-19.6,6.3
179,g_1403926_9957,-0.568032,0.10004,7.99832,12.95,-18.9,7.7
189,g_1403926_9957,-0.56364,0.121024,7.99344,11.97,-19.809999,7.63
199,g_1403926_9957,-0.564128,0.1098,7.991488,12.11,-20.09,6.86
208,g_1403926_9957,-0.564128,0.101504,8.011496,12.46,-19.040001,7.7
218,g_1403926_9957,-0.565104,0.10736,8.002712,12.32,-19.32,7.42
228,g_1403926_9957,-0.569008,0.103456,8.018816,13.3,-18.76,7.7
238,g_1403926_9957,-0.557784,0.0976,7.99832,12.95,-20.23,6.86
247,g_1403926_9957,-0.567544,0.107848,7.994904,12.81,-18.9,8.05
257,g_1403926_9957,-0.563152,0.119072,8.006128,12.11,-18.969999,7.14
267,g_1403926_9957,-0.571448,0.113704,8.013936,12.46,-19.6,7.28
277,g_1403926_9957,-0.567544,0.09516,8.011984,12.32,-19.459999,8.12
286,g_1403926_9957,-0.565592,0.113216,7.99832,13.09,-18.27,7.42
296,g_1403926_9957,-0.567056,0.114192,7.991976,12.88,-19.950001,8.12
306,g_1403926_9957,-0.574864,0.113216,8.001248,12.04,-19.110001,7.63
316,g_1403926_9957,-0.554856,0.104432,8.00076,12.74,-19.459999,7.7
326,g_1403926_9957,-0.567544,0.106872,7.990512,12.74,-19.67,6.51
336,g_1403926_9957,-0.568032,0.1098,7.988072,13.02,-19.67,7.98
345,g_1403926_9957,-0.575352,0.102968,7.998808,11.83,-19.389999,7.77
355,g_1403926_9957,-0.569008,0.11956,7.999784,12.25,-20.02,6.72
365,g_1403926_9957,-0.567056,0.110776,8.002224,12.46,-19.32,7.14
375,g_1403926_9957,-0.562664,0.11956,8.00808,12.81,-19.879999,7.77
385,g_1403926_9957,-0.560712,0.120048,7.991488,12.53,-19.74,8.33
394,g_1403926_9957,-0.559248,0.106384,7.980264,12.46,-18.549999,7.28
404,g_1403926_9957,-0.57584,0.105408,7.985632,11.83,-19.530001,7.56
414,g_1403926_9957,-0.564128,0.105896,7.997832,12.88,-19.25,7.63
424,g_1403926_9957,-0.569008,0.102968,7.990512,13.93,-18.9,7.42
433,g_1403926_9957,-0.568032,0.11224,8.00808,12.18,-18.549999,8.19
443,g_1403926_9957,-0.558272,0.108336,8.006616,12.11,-19.6,7.56
453,g_1403926_9957,-0.572912,0.113216,8.00564,11.97,-19.32,7.56
463,g_1403926_9957,-0.55876,0.096136,8.004664,11.41,-19.809999,7.7
473,g_1403926_9957,-0.56852,0.116144,7.99344,11.55,-20.51,8.12
483,g_1403926_9957,-0.569496,0.109312,7.991488,12.46,-18.969999,7.49
493,g_1403926_9957,-0.55876,0.098576,8.004176,12.74,-19.74,7.7
502,g_1403926_9957,-0.564128,0.102968,8.003688,11.9,-19.459999,7.7
512,g_1403926_9957,-0.575352,0.102968,8.002712,12.04,-19.67,7.77
522,g_1403926_9957,-0.557784,0.115656,7.998808,11.62,-19.74,7.98
532,g_1403926_9957,-0.56852,0.105408,8.0032,12.25,-20.09,7.14
542,g_1403926_9957,-0.564128,0.115656,7.995392,12.67,-19.530001,7.07
552,g_1403926_9957,-0.576328,0.106384,8.012472,12.04,-20.299999,7.28
561,g_1403926_9957,-0.552904,0.10492,8.001248,11.69,-20.09,6.79
571,g_1403926_9957,-7.212152,11.379672,-15.978096,1036.560059,-1533.420044,-271.600006
581,g_1403926_9957,15.616488,15.607704,-3.051952,-1419.040039,1403.98999,-27.719999
591,g_1403926_9957,2.543944,0.737856,7.798728,50.189999,-203.490005,18.969999
601,g_1403926_9957,0.091256,0.577792,8.690792,-482.299988,-0.91,-0.49
611,g_1403926_9957,-0.385032,1.05164,9.828808,-1206.380005,-60.27,7.35
621,g_1403926_9957,-0.110288,2.11304,8.194496,-1326.5,-42.419998,92.470001
631,g_1403926_9957,-0.205448,2.695712,8.013448,-674.030029,64.470001,297.570007
641,g_1403926_9957,-0.633912,1.889048,7.753832,-88.970001,287.769989,312.76001
650,g_1403926_9957,-0.494344,-3.068544,9.501848,331.660004,439.109985,294.700012
660,g_1403926_9957,-0.20252,-1.445456,10.758448,1172.920044,605.5,384.230011
670,g_1403926_9957,1.03944,-8.56928,8.885016,1058.119995,586.320007,44.240002
680,g_1403926_9957,-1.059936,-1.864648,6.05364,873.390015,269.01001,-259.279999
690,g_1403926_9957,-0.054168,0.055632,3.079768,-244.929993,-31.01,-420.630005
700,g_1403926_9957,0.436272,2.533208,4.14068,-194.110001,115.220001,-304.98999
709,g_1403926_9957,-1.46888,5.193784,13.73964,-96.459999,73.220001,28.49
719,g_1403926_9957,-0.247416,-0.571448,7.113576,241.990005,-83.300003,12.81
729,g_1403926_9957,-0.750056,0.276208,6.491864,35.560001,13.44,9.52
739,g_1403926_9957,-0.545096,-0.007808,8.684448,-35.77,-32.060001,6.16
748,g_1403926_9957,-0.521184,0.180072,7.6494,62.09,1.4,8.89
758,g_1403926_9957,-0.555832,0.113704,8.082256,-21.42,-28.559999,7.35
768,g_1403926_9957,-0.535336,0.136152,7.907552,31.08,-9.31,7.84
778,g_1403926_9957,-0.546072,0.119072,8.014912,-1.12,-20.299999,6.93
788,g_1403926_9957,-0.541192,0.140056,7.969528,14.56,-16.66,7.84
798,g_1403926_9957,-0.55632,0.131272,8.011496,11.2,-18.48,7.91
807,g_1403926_9957,-0.557784,0.128344,7.974896,12.25,-17.15,7.7
817,g_1403926_9957,-0.55388,0.124928,8.019304,11.55,-17.99,7.63
827,g_1403926_9957,-0.535336,0.120048,7.99832,12.25,-18.27,6.23
837,g_1403926_9957,-0.54656,0.127856,8.011984,11.69,-17.99,7.28
846,g_1403926_9957,-0.55388,0.132736,7.9788,11.62,-18.83,6.51
856,g_1403926_9957,-0.54168,0.127856,8.007592,13.44,-18.059999,7.49
866,g_1403926_9957,-0.550464,0.142008,7.994416,11.41,-18.969999,6.79
876,g_1403926_9957,-0.542168,0.133712,8.025648,13.3,-18.48,6.79
886,g_1403926_9957,-0.545096,0.128344,7.980752,12.67,-18.41,7.56
895,g_1403926_9957,-0.548024,0.155672,7.999296,11.41,-19.18,7.28
905,g_1403926_9957,-0.54656,0.139568,7.99832,11.55,-19.18,8.33
915,g_1403926_9957,-0.552904,0.128832,7.996856,12.11,-18.549999,7.84
925,g_1403926_9957,-0.540216,0.126392,7.98856,11.83,-18.969999,7.35
935,g_1403926_9957,-0.545584,0.119072,7.996368,12.32,-18.969999,7.98
945,g_1403926_9957,-0.550464,0.133712,7.986608,11.83,-19.18,8.12
954,g_1403926_9957,-0.5368,0.131272,8.004176,12.39,-18.41,7.42
964,g_1403926_9957,-0.540704,0.1342,7.991,12.6,-19.809999,7.63
974,g_1403926_9957,-0.540704,0.121512,8.009544,12.11,-18.620001,7.07
984,g_1403926_9957,-0.54412,0.133712,8.000272,11.55,-18.9,7.0
993,g_1403926_9957,-0.552904,0.247416,7.993928,12.18,-18.690001,7.56
1003,g_1403926_9957,-0.533872,0.130784,7.996368,11.69,-18.200001,6.72
1013,g_1403926_9957,-0.537288,0.122976,8.004664,11.48,-18.9,7.42
1023,g_1403926_9957,-0.543632,0.130296,7.998808,11.83,-18.690001,7.91
1032,g_1403926_9957,-0.547048,0.13176,7.998808,11.9,-18.620001,7.84
1042,g_1403926_9957,-0.542656,0.128832,8.001248,11.55,-19.110001,6.23
1052,g_1403926_9957,-0.54656,0.141032,7.992464,12.32,-18.620001,7.42
1062,g_1403926_9957,-0.554368,0.132248,7.987096,12.18,-19.67,7.63
1072,g_1403926_9957,-0.550952,0.123952,8.005152,12.32,-19.459999,6.79
