rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2047,g_9741954_2585,0.411345,-0.255407,8.029089,19.188961,-18.338177,-8.09438
2056,g_9741954_2585,0.388995,-0.35112,8.008198,21.218962,-22.258177,-20.834381
2066,g_9741954_2585,-9.928093,-4.036801,3.069017,1159.139038,290.641815,255.455627
2076,g_9741954_2585,-1.643813,-1.61531,-4.749815,-1014.221069,146.231827,76.185623
2086,g_9741954_2585,0.359358,-0.890417,13.615912,346.158966,-101.918175,19.345619
2096,g_9741954_2585,0.332637,-0.459951,6.835349,-88.891037,49.701824,13.04562
2106,g_9741954_2585,0.319519,-0.188845,8.677704,-41.221039,48.511826,11.71562
2115,g_9741954_2585,0.157244,-0.457036,8.263757,65.318962,27.721825,12.065619
2125,g_9741954_2585,0.380736,-0.297676,11.16187,2.878961,-89.598175,8.70562
2135,g_9741954_2585,0.266075,-0.863695,10.130404,220.718964,-355.108185,-46.38438
2145,g_9741954_2585,0.446812,2.038305,7.542751,761.888916,-547.678162,-63.394382
2155,g_9741954_2585,-0.006003,-0.487159,0.004256,-181.501038,-52.288177,53.22562
2165,g_9741954_2585,0.53378,0.246965,9.016829,-110.591034,209.231827,44.755619
2174,g_9741954_2585,0.456529,-0.677614,8.717057,126.218964,-121.518173,-10.894381
2184,g_9741954_2585,0.324377,-0.024141,6.177505,3.438961,-0.838176,10.315619
2194,g_9741954_2585,0.42835,-0.358408,9.102825,14.28896,-39.128178,1.845619
2204,g_9741954_2585,0.39434,-0.123741,7.585992,2.458961,-2.798176,6.39562
2214,g_9741954_2585,0.403571,-0.209737,7.661785,20.308962,-26.318176,2.685619
2223,g_9741954_2585,0.424463,-0.220912,8.110227,7.07896,-12.388176,4.78562
