rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1379,g_10166927_4918,-0.105117,-0.543032,7.975646,11.69896,-16.728176,5.27562
1389,g_10166927_4918,-0.107546,-0.53623,7.941151,10.718961,-16.658176,5.48562
1398,g_10166927_4918,-0.112891,-0.528942,7.961556,10.928961,-15.538176,6.25562
1408,g_10166927_4918,-0.109004,-0.543032,7.944552,10.15896,-15.258177,6.46562
1418,g_10166927_4918,-0.110947,-0.53623,7.964958,11.488961,-18.618176,6.95562
1428,g_10166927_4918,-0.124551,-0.540117,7.965443,11.138961,-17.008177,6.46562
1438,g_10166927_4918,-0.118235,-0.53623,7.957184,8.128961,-15.748177,5.76562
1447,g_10166927_4918,-0.117263,-0.531372,7.940665,11.69896,-17.918177,5.76562
1457,g_10166927_4918,-0.132811,-0.530886,7.964471,10.298961,-18.688175,6.11562
1467,g_10166927_4918,-0.125523,-0.529428,7.980504,11.068961,-16.308176,5.69562
1477,g_10166927_4918,-0.12115,-0.532829,7.939693,9.458961,2.101824,6.67562
1486,g_10166927_4918,-0.120178,-0.526513,7.958156,10.088961,-14.978176,6.045619
1496,g_10166927_4918,-0.121636,-0.526513,7.952811,11.418961,-17.428177,5.97562
1506,g_10166927_4918,-0.119693,-0.528942,7.96933,12.11896,-17.918177,6.88562
1516,g_10166927_4918,-0.121636,-0.529428,7.961071,9.598961,-16.098177,5.97562
1526,g_10166927_4918,-0.12115,-0.535744,7.948439,10.088961,-16.308176,7.30562
1535,g_10166927_4918,-0.113376,-0.526513,7.950868,11.768961,-18.618176,6.39562
1545,g_10166927_4918,-0.125037,-0.525541,7.969816,10.99896,-16.588177,6.67562
1555,g_10166927_4918,-0.116292,-0.536716,7.95767,9.528961,-15.328176,6.60562
1565,g_10166927_4918,-0.122122,-0.537688,7.947952,8.548961,-16.098177,5.97562
1575,g_10166927_4918,-0.122608,-0.524084,7.966415,11.558961,-17.288176,5.69562
1585,g_10166927_4918,-0.127952,-0.537688,7.9669,9.03896,-16.378176,7.09562
1594,g_10166927_4918,-0.124551,-0.53623,7.943094,9.458961,-15.818176,6.39562
1604,g_10166927_4918,-0.139127,-0.520683,7.953783,10.99896,-17.218176,6.60562
1614,g_10166927_4918,-0.109004,-0.525541,7.960585,11.278961,-17.848177,5.55562
1624,g_10166927_4918,-0.112405,-0.529428,7.968844,11.838961,-15.468176,6.18562
1634,g_10166927_4918,-0.110947,-0.533315,7.951839,8.968961,-16.378176,5.97562
1644,g_10166927_4918,-0.127466,-0.526999,7.968844,9.878961,-16.028175,5.55562
1654,g_10166927_4918,-0.116777,-0.541089,7.972731,10.858961,-16.238176,6.39562
1663,g_10166927_4918,-0.107546,-0.526513,7.956212,10.228961,-16.028175,5.69562
1673,g_10166927_4918,-0.111919,-0.52457,7.9669,10.018961,-15.538176,5.83562
1683,g_10166927_4918,-0.116777,-0.525056,7.948439,11.068961,-17.428177,7.23562
1693,g_10166927_4918,-0.116292,-0.525541,7.949896,12.468961,-18.828176,6.46562
1703,g_10166927_4918,-0.107546,-0.532343,7.977103,10.088961,-16.378176,5.55562
1712,g_10166927_4918,-0.116777,-0.517768,7.939207,9.598961,-15.888176,7.37562
1722,g_10166927_4918,-0.130867,-0.521655,7.962528,9.668961,-16.868176,5.34562
1732,g_10166927_4918,-0.122122,-0.53866,7.966415,12.258961,-17.218176,5.62562
1742,g_10166927_4918,-0.122608,-0.535259,7.924632,7.778961,-16.518177,5.20562
1752,g_10166927_4918,-0.145929,-0.518254,7.96933,11.278961,-15.398176,5.62562
1762,g_10166927_4918,-0.133782,-0.530886,7.94358,10.228961,-17.148176,6.11562
1771,g_10166927_4918,-0.120664,-0.540117,7.954269,10.228961,-16.588177,6.815619
1781,g_10166927_4918,-0.110461,-0.537688,7.97516,10.57896,-17.148176,6.045619
1791,g_10166927_4918,-0.120664,-0.526999,7.947952,9.318961,-16.658176,6.25562
