rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1283,g_9667284_7930,-0.205689,-1.009937,7.916372,12.608961,-18.618176,6.88562
1293,g_9667284_7930,-12.949613,15.700975,-4.835811,-718.751038,992.951843,721.095642
1302,g_9667284_7930,14.71437,3.42833,14.30631,751.528931,1113.631836,50.70562
1312,g_9667284_7930,-8.555072,0.42673,9.80634,122.228966,-553.768127,-83.694374
1322,g_9667284_7930,0.203885,-0.236459,7.595709,4.698961,-23.728176,9.265619
1331,g_9667284_7930,0.244697,0.032218,8.33955,-104.641037,-23.448175,13.04562
1341,g_9667284_7930,0.343325,0.183318,8.520287,-296.231049,33.811825,26.205618
1351,g_9667284_7930,0.234008,0.525358,9.824801,-595.901062,25.061825,76.745621
1360,g_9667284_7930,0.285509,0.920843,10.917485,-881.781067,241.571823,192.245621
1370,g_9667284_7930,0.114003,0.539934,11.684161,-1117.051025,310.661835,270.785614
1379,g_9667284_7930,0.51386,-4.674726,8.438177,69.938965,455.911835,0.865619
1389,g_9667284_7930,0.235466,1.935304,0.948269,-1950.260986,1018.921875,195.185623
1398,g_9667284_7930,0.175706,-1.003135,4.476533,-1168.500977,1050.56189,26.555618
1408,g_9667284_7930,-0.047786,-1.753778,8.972616,-337.881042,522.481873,-95.664375
1418,g_9667284_7930,-1.042327,-1.466639,7.388736,-378.411041,77.28183,-38.964382
1428,g_9667284_7930,-0.735754,-1.736287,6.407799,291.978973,-62.648174,-7.46438
1438,g_9667284_7930,-0.072565,-1.20282,8.113142,404.398956,-193.338181,-18.874382
1447,g_9667284_7930,-0.32618,-1.133344,8.093223,388.438965,-207.548187,1.77562
1457,g_9667284_7930,-0.124551,-1.00022,8.5679,184.598969,-160.928177,15.98562
1467,g_9667284_7930,-0.296057,-1.0799,7.860985,100.318962,-133.138184,12.765619
1477,g_9667284_7930,-0.182853,-1.10565,7.771102,142.458969,-118.508171,11.015619
1487,g_9667284_7930,-0.261562,-1.036173,7.987306,143.438965,-116.478172,3.87562
1496,g_9667284_7930,-0.216863,-0.988559,7.878962,129.998962,-92.818169,-2.28438
1506,g_9667284_7930,-0.038555,-0.977871,8.083505,60.418961,-36.398174,0.58562
1516,g_9667284_7930,-0.147872,-0.992446,7.891593,-34.431042,19.251823,5.62562
1526,g_9667284_7930,-0.170707,-0.975441,8.059213,-78.811035,65.521828,1.70562
1535,g_9667284_7930,-0.177509,-1.035687,7.894508,-127.741035,78.051826,4.36562
1545,g_9667284_7930,-0.247472,-1.064353,7.780819,-105.061035,52.291824,2.75562
1555,g_9667284_7930,-0.22075,-1.098848,7.677818,-22.181038,6.931824,6.32562
1565,g_9667284_7930,-0.244557,-1.093504,7.852726,39.908958,-41.228176,5.90562
1574,g_9667284_7930,-0.223179,-1.069697,7.826489,66.158966,-64.60817,7.37562
1584,g_9667284_7930,-0.190141,-1.028399,7.981962,67.978966,-60.828175,8.42562
1594,g_9667284_7930,-0.211033,-1.02597,7.952811,42.358959,-42.278175,8.565619
1604,g_9667284_7930,-0.201316,-1.027913,7.904712,25.698961,-32.618176,7.23562
1614,g_9667284_7930,-0.205689,-1.014795,7.911999,17.578962,-21.488176,5.065619
1623,g_9667284_7930,-0.213462,-1.019654,7.924632,3.298961,-7.768176,5.62562
1633,g_9667284_7930,-0.193056,-1.021112,7.908113,-5.521039,3.991824,3.24562
1643,g_9667284_7930,-0.193542,-1.042975,7.929976,-17.981039,11.621824,4.43562
1652,g_9667284_7930,-0.197429,-1.043947,7.857584,-18.891039,6.301825,4.64562
1662,g_9667284_7930,-0.220264,-1.065324,7.855155,3.788961,-12.108175,6.045619
1672,g_9667284_7930,-0.223665,-1.048319,7.860499,21.778961,-30.028175,6.39562
1682,g_9667284_7930,-0.195,-1.047348,7.878962,30.528963,-37.518177,8.42562
1692,g_9667284_7930,-0.210061,-1.049291,7.917344,26.398962,-31.568176,8.355619
