rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2967,g_9741954_2585,0.383165,-0.264153,8.061156,11.418961,-22.678177,-7.39438
2977,g_9741954_2585,0.370533,-0.340432,8.019372,12.188961,-24.708176,-13.694381
2987,g_9741954_2585,0.361788,3.410839,-5.207974,-41.501041,-145.108185,43.075619
2996,g_9741954_2585,10.538464,6.580058,15.936833,195.868958,292.111816,-1.51438
3006,g_9741954_2585,-2.694227,-3.071897,-6.241384,-975.231079,-27.578176,60.505619
3016,g_9741954_2585,-0.024465,-0.834058,9.565843,27.798962,2.661824,15.28562
3026,g_9741954_2585,0.148012,-0.150949,7.87799,10.36896,-4.968175,10.94562
3036,g_9741954_2585,0.20923,-0.596476,9.629975,26.538961,-8.958176,-2.49438
3046,g_9741954_2585,0.205343,-1.074069,10.485077,164.508957,-239.748184,-33.504383
3055,g_9741954_2585,0.099913,-0.86078,9.687305,654.718933,-533.678162,-103.084381
3065,g_9741954_2585,0.272391,0.90481,1.366588,-381.561035,-368.058167,20.465618
3075,g_9741954_2585,0.097484,0.619614,3.695282,80.508965,101.291824,29.285618
3085,g_9741954_2585,0.47402,-1.122655,12.209854,-98.69104,5.181825,11.29562
3094,g_9741954_2585,0.319519,-0.117425,6.554526,38.928959,-69.298172,-2.49438
3104,g_9741954_2585,0.409887,-0.231115,8.324974,-24.141039,18.131824,9.685619
3114,g_9741954_2585,0.384623,-0.123255,7.160871,13.938961,-25.128176,1.21562
3124,g_9741954_2585,0.416203,-0.247634,8.50231,10.15896,-11.618176,2.825619
3133,g_9741954_2585,0.390939,-0.201478,7.918315,9.458961,-12.878176,2.825619
3143,g_9741954_2585,0.395312,-0.213624,7.944066,10.928961,-15.818176,1.14562
3153,g_9741954_2585,0.397741,-0.197591,7.908113,7.988961,-12.738176,3.24562
3163,g_9741954_2585,0.407458,-0.204393,8.007711,10.648961,-15.048176,4.99562
3172,g_9741954_2585,0.410373,-0.205364,8.041236,10.648961,-16.098177,4.64562
3182,g_9741954_2585,0.386566,-0.201963,7.954754,9.808961,-17.148176,5.41562
3192,g_9741954_2585,0.264131,-0.198562,7.933863,11.068961,-16.098177,5.13562
