rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
394,g_9741954_2585,0.304457,-0.315653,8.05241,36.96896,-21.418177,-16.074381
403,g_9741954_2585,5.32429,4.842648,-12.241181,-995.601074,510.721832,38.805618
413,g_9741954_2585,11.481504,8.588574,7.976618,-677.171082,244.791824,-30.354382
423,g_9741954_2585,-2.244328,-3.17927,6.3631,116.908966,-41.508175,27.815619
433,g_9741954_2585,0.469161,0.013269,8.86087,-30.511038,56.631824,14.09562
442,g_9741954_2585,-0.610404,-0.62417,7.73272,55.938961,26.601824,13.32562
452,g_9741954_2585,0.420576,-0.349177,11.387305,-21.971039,31.431824,25.995619
462,g_9741954_2585,0.32875,-0.821912,12.06507,232.128967,-324.168182,1.285619
471,g_9741954_2585,0.594511,-0.997305,6.272731,868.568909,-680.748169,-116.594376
481,g_9741954_2585,0.190282,1.709868,-0.675452,-93.861038,-190.608185,79.125626
491,g_9741954_2585,0.231093,-0.462381,6.771702,-179.891037,304.78183,78.005623
501,g_9741954_2585,0.564874,-1.15715,13.960382,-8.951039,-75.458176,-0.11438
511,g_9741954_2585,0.301542,-0.076613,5.809228,71.548965,-73.918175,-13.62438
521,g_9741954_2585,0.420576,-0.386588,9.124203,3.228961,29.471825,-17.47438
530,g_9741954_2585,0.398227,-0.242289,7.299825,47.608959,-40.318176,-11.524381
540,g_9741954_2585,0.414746,-0.241803,8.359956,22.268961,-7.838175,-4.314381
550,g_9741954_2585,0.403085,-0.196133,7.976618,27.308962,-25.198175,-3.26438
560,g_9741954_2585,0.405029,-0.20002,7.992651,12.74896,-14.558176,2.055619
570,g_9741954_2585,0.400656,-0.283587,7.880419,17.158962,-17.288176,-0.04438
579,g_9741954_2585,0.40017,-0.257837,8.12043,29.548962,-14.698175,-6.62438
589,g_9741954_2585,0.397255,-0.172812,8.073788,6.098961,-18.338177,-0.39438
599,g_9741954_2585,0.397741,-0.213138,7.94358,15.128961,-17.218176,2.685619
609,g_9741954_2585,0.411345,-0.232572,7.941637,15.19896,-16.308176,3.175619
619,g_9741954_2585,0.397255,-0.225284,8.028118,13.728961,-16.658176,5.27562
629,g_9741954_2585,0.409401,-0.222855,8.025689,16.738962,-17.008177,4.295619
638,g_9741954_2585,0.401142,-0.2316,7.964958,13.65896,-18.268177,4.295619
648,g_9741954_2585,0.392882,-0.23403,7.953783,15.338962,-17.078176,6.46562
658,g_9741954_2585,0.396769,-0.240346,7.996537,15.758962,-17.218176,7.37562
