rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2571,g_10845804_6025,-0.14107,-0.55615,7.94941,9.458961,-14.908176,6.74562
2580,g_10845804_6025,-0.134268,-0.560523,7.955726,11.068961,-16.448175,5.90562
2590,g_10845804_6025,-0.139613,-0.543032,7.960099,11.838961,-17.218176,6.67562
2600,g_10845804_6025,-0.134754,-0.555664,7.952325,9.24896,-15.608175,6.60562
2610,g_10845804_6025,-0.125037,-0.559065,7.947467,10.438961,-15.468176,6.045619
2620,g_10845804_6025,-0.13524,-0.54449,7.969816,11.138961,-17.288176,5.90562
2630,g_10845804_6025,-0.116777,-0.548377,7.957184,11.138961,-17.428177,6.74562
2640,g_10845804_6025,-0.132811,-0.540117,7.948924,9.318961,-15.818176,7.02562
2649,g_10845804_6025,-0.126009,-0.553235,7.950868,10.36896,-15.748177,6.53562
2659,g_10845804_6025,-0.135726,-0.560523,7.955726,10.228961,-18.548176,5.69562
2669,g_10845804_6025,-0.130381,-0.550806,7.949896,11.278961,-17.498177,6.60562
2679,g_10845804_6025,-0.125523,-0.552263,7.95767,9.24896,-15.118176,6.045619
2689,g_10845804_6025,-0.142042,-0.561009,7.964471,10.088961,-14.768177,6.74562
2699,g_10845804_6025,-0.136212,-0.554207,7.957184,10.648961,-18.128176,7.23562
2709,g_10845804_6025,-0.13524,-0.559065,7.963986,10.78896,-17.988176,5.48562
2718,g_10845804_6025,-0.136212,-0.551778,7.977103,11.558961,-14.698175,6.67562
2728,g_10845804_6025,-0.142042,-0.553235,7.966415,9.388961,-16.028175,6.53562
2738,g_10845804_6025,-0.136697,-0.549834,7.972731,11.068961,-17.148176,5.97562
2748,g_10845804_6025,-0.143014,-0.562952,7.966415,10.57896,-16.168177,6.045619
2758,g_10845804_6025,-0.148844,-0.550806,7.952811,10.228961,-15.888176,5.69562
2768,g_10845804_6025,-0.132325,-0.55032,7.961556,9.668961,-16.448175,6.53562
2777,g_10845804_6025,-0.132325,-0.560037,7.973702,10.088961,-17.218176,6.88562
2787,g_10845804_6025,-0.124065,-0.566839,7.955726,11.348961,-17.498177,6.32562
2797,g_10845804_6025,-0.12698,-0.542546,7.955726,9.388961,-17.078176,5.90562
2807,g_10845804_6025,-0.133296,-0.561981,7.960099,10.228961,-15.258177,5.27562
2817,g_10845804_6025,-0.12698,-0.561981,7.953783,10.15896,-15.258177,6.18562
2827,g_10845804_6025,-0.132811,-0.548862,7.968359,9.458961,-15.818176,5.90562
2836,g_10845804_6025,-0.128438,-0.553721,7.948439,9.738961,-16.028175,6.045619
2846,g_10845804_6025,-0.133296,-0.561009,7.940665,9.808961,-16.588177,5.76562
