rel_timestamp,recording_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2879,g_14815_6316,-0.279908,0.11829,7.939104,10.005524,-16.954975,6.34438
2889,g_14815_6316,-0.274575,0.126533,7.937649,11.475524,-16.884975,5.85438
2899,g_14815_6316,-3.386468,-14.533983,13.908333,715.11554,-962.934998,-48.535618
2909,g_14815_6316,2.409663,15.736423,-11.665627,172.685532,85.245018,-290.175629
2918,g_14815_6316,0.663163,1.890003,7.847463,140.555527,19.725025,-3.80562
2928,g_14815_6316,0.248599,0.236598,8.144689,-134.89447,-6.594976,7.46438
2938,g_14815_6316,0.305329,0.463032,8.338636,-472.574493,29.945024,32.944382
2948,g_14815_6316,0.163262,0.759287,9.198311,-818.584473,56.265026,42.394379
2957,g_14815_6316,0.184597,1.311069,9.215766,-1271.484497,109.815018,74.384377
2967,g_14815_6316,0.660254,1.765392,8.283846,-1351.144531,243.865021,139.344391
2977,g_14815_6316,0.205931,-1.713547,0.757701,372.045502,404.935028,65.704376
2986,g_14815_6316,-0.470947,1.819212,14.917831,2003.185547,759.205017,28.88438
2996,g_14815_6316,-0.390459,0.112471,6.98779,1611.465454,788.60498,-78.355621
3006,g_14815_6316,0.307754,0.256962,5.039099,791.485535,613.11499,2.07438
3015,g_14815_6316,-0.70223,0.568249,7.745641,140.415527,101.905022,4.94438
3025,g_14815_6316,-0.784173,0.258417,7.558966,-501.064484,-312.844971,-11.015619
3035,g_14815_6316,-0.036504,-0.14354,8.668347,-392.144501,-243.754974,9.984381
3045,g_14815_6316,-0.147539,-0.103781,8.117536,89.105522,105.89502,6.06438
3055,g_14815_6316,-0.359912,0.126048,7.978863,249.265533,114.715019,3.68438
3065,g_14815_6316,-0.357488,0.188111,7.564785,-28.844477,-50.274975,6.48438
3074,g_14815_6316,-0.274575,0.066409,8.082625,-103.534477,-92.134979,5.29438
3084,g_14815_6316,-0.202329,0.042165,8.016198,56.555523,18.325024,7.74438
3094,g_14815_6316,-0.294455,0.099865,7.927952,75.035522,11.465023,8.444381
3104,g_14815_6316,-0.256635,0.098895,7.883344,-10.364476,-46.004974,5.71438
3113,g_14815_6316,-0.228512,0.064954,8.007471,-5.464476,-20.664976,3.19438
3123,g_14815_6316,-0.261968,0.066409,7.91777,5.175524,-11.704977,4.24438
